"employee_id","absence_date","absence_type","absence_hours","paid_unpaid","department","manager"
"BLD-100202","2024-08-27","Unplanned","8","Unpaid","R&D","Anita Mansour"
"BLD-100202","2023-11-02","Sick","8","Paid","R&D","Anita Mansour"
"BLD-100202","2025-10-23","Unplanned","8","Paid","R&D","Anita Mansour"
"BLD-100202","2025-04-29","Sick","8","Paid","R&D","Anita Mansour"
"BLD-100202","2024-03-12","Sick","8","Paid","R&D","Anita Mansour"
"BLD-100202","2023-09-18","Unplanned","8","Unpaid","R&D","Anita Mansour"
"BLD-100202","2024-08-03","Unplanned","8","Unpaid","R&D","Anita Mansour"
"BLD-100202","2023-09-26","Unplanned","8","Unpaid","R&D","Anita Mansour"
"BLD-100202","2025-05-19","Unplanned","8","Paid","R&D","Anita Mansour"
"BLD-100202","2023-09-01","Sick","8","Paid","R&D","Anita Mansour"
"BLD-100202","2024-10-17","Unplanned","8","Unpaid","R&D","Anita Mansour"
"BLD-100202","2023-06-14","Sick","8","Paid","R&D","Anita Mansour"
"BLD-100202","2025-02-07","Late","3","Paid","R&D","Anita Mansour"
"BLD-100202","2023-04-29","Sick","8","Paid","R&D","Anita Mansour"
"BLD-100203","2023-08-05","Unplanned","8","Unpaid","Marketing","Nadia Iqbal"
"BLD-100203","2023-01-18","Unplanned","8","Unpaid","Marketing","Nadia Iqbal"
"BLD-100203","2023-03-10","Late","3","Paid","Marketing","Nadia Iqbal"
"BLD-100203","2023-06-05","Sick","8","Paid","Marketing","Nadia Iqbal"
"BLD-100204","2024-05-04","Unplanned","8","Paid","Engineering & Maintenance","Ravi Youssef"
"BLD-100204","2023-03-15","Late","3","Unpaid","Engineering & Maintenance","Ravi Youssef"
"BLD-100204","2023-07-18","Unplanned","8","Unpaid","Engineering & Maintenance","Ravi Youssef"
"BLD-100204","2023-12-26","Sick","8","Paid","Engineering & Maintenance","Ravi Youssef"
"BLD-100204","2024-07-18","Sick","8","Paid","Engineering & Maintenance","Ravi Youssef"
"BLD-100204","2024-02-08","Sick","8","Paid","Engineering & Maintenance","Ravi Youssef"
"BLD-100205","2023-06-26","Unplanned","8","Paid","Sales & Distribution","Ramesh Islam"
"BLD-100205","2025-05-05","Unplanned","8","Unpaid","Sales & Distribution","Ramesh Islam"
"BLD-100205","2024-02-03","Sick","8","Paid","Sales & Distribution","Ramesh Islam"
"BLD-100205","2024-03-12","Sick","8","Paid","Sales & Distribution","Ramesh Islam"
"BLD-100205","2025-07-29","Unplanned","8","Unpaid","Sales & Distribution","Ramesh Islam"
"BLD-100205","2025-10-20","Late","2","Unpaid","Sales & Distribution","Ramesh Islam"
"BLD-100205","2024-06-03","Unplanned","8","Unpaid","Sales & Distribution","Ramesh Islam"
"BLD-100205","2025-05-08","Sick","8","Paid","Sales & Distribution","Ramesh Islam"
"BLD-100205","2023-11-08","Sick","8","Paid","Sales & Distribution","Ramesh Islam"
"BLD-100205","2025-03-24","Other","8","Paid","Sales & Distribution","Ramesh Islam"
"BLD-100207","2023-03-03","Sick","8","Paid","Corporate & Executive Office","Deepak Mahmoud"
"BLD-100207","2024-04-13","Sick","8","Paid","Corporate & Executive Office","Deepak Mahmoud"
"BLD-100207","2023-11-27","Sick","8","Paid","Corporate & Executive Office","Deepak Mahmoud"
"BLD-100207","2023-01-09","Sick","8","Paid","Corporate & Executive Office","Deepak Mahmoud"
"BLD-100207","2024-07-13","Unplanned","8","Unpaid","Corporate & Executive Office","Deepak Mahmoud"
"BLD-100208","2023-02-04","Late","3","Unpaid","Production","Omar Al-Kuwari"
"BLD-100208","2024-09-30","Unplanned","8","Paid","Production","Omar Al-Kuwari"
"BLD-100208","2025-04-21","Late","3","Unpaid","Production","Omar Al-Kuwari"
"BLD-100208","2025-04-21","Sick","8","Paid","Production","Omar Al-Kuwari"
"BLD-100208","2023-09-03","Sick","8","Paid","Production","Omar Al-Kuwari"
"BLD-100208","2023-09-26","Sick","8","Paid","Production","Omar Al-Kuwari"
"BLD-100208","2023-12-03","Unplanned","8","Paid","Production","Omar Al-Kuwari"
"BLD-100208","2023-08-10","Sick","8","Paid","Production","Omar Al-Kuwari"
"BLD-100208","2025-10-04","Sick","8","Paid","Production","Omar Al-Kuwari"
"BLD-100209","2024-01-07","Unplanned","8","Unpaid","Production","Sanjay Cruz"
"BLD-100209","2023-08-28","Sick","8","Paid","Production","Sanjay Cruz"
"BLD-100209","2025-10-25","Sick","8","Paid","Production","Sanjay Cruz"
"BLD-100209","2023-02-18","Late","3","Unpaid","Production","Sanjay Cruz"
"BLD-100209","2024-12-14","Sick","8","Paid","Production","Sanjay Cruz"
"BLD-100209","2023-08-11","Unplanned","8","Paid","Production","Sanjay Cruz"
"BLD-100209","2023-09-15","Unplanned","8","Paid","Production","Sanjay Cruz"
"BLD-100209","2023-03-12","Unplanned","8","Unpaid","Production","Sanjay Cruz"
"BLD-100210","2023-11-16","Late","2","Unpaid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2025-07-09","Unplanned","8","Unpaid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2023-12-24","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2024-10-29","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2025-03-11","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2024-10-10","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2025-07-20","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2025-07-22","Unplanned","8","Unpaid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2023-09-17","Late","1","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2024-09-07","Late","3","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2023-08-28","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2023-06-15","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2024-04-06","Other","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2023-09-27","Late","3","Unpaid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2023-06-24","Sick","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2025-09-05","Unplanned","8","Paid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2024-04-07","Late","2","Unpaid","Engineering & Maintenance","Sanjay Baig"
"BLD-100210","2023-10-29","Unplanned","8","Unpaid","Engineering & Maintenance","Sanjay Baig"
"BLD-100211","2023-07-09","Late","1","Unpaid","Finance","Rina Malik"
"BLD-100211","2024-03-03","Sick","8","Paid","Finance","Rina Malik"
"BLD-100211","2023-09-29","Sick","8","Paid","Finance","Rina Malik"
"BLD-100212","2024-03-28","Unplanned","8","Unpaid","Procurement","Santosh Baig"
"BLD-100212","2024-01-12","Other","8","Paid","Procurement","Santosh Baig"
"BLD-100212","2024-03-12","Sick","8","Paid","Procurement","Santosh Baig"
"BLD-100212","2024-06-18","Sick","8","Paid","Procurement","Santosh Baig"
"BLD-100212","2025-09-29","Sick","8","Paid","Procurement","Santosh Baig"
"BLD-100212","2025-02-25","Unplanned","8","Unpaid","Procurement","Santosh Baig"
"BLD-100212","2024-01-30","Late","1","Unpaid","Procurement","Santosh Baig"
"BLD-100212","2024-07-21","Sick","8","Paid","Procurement","Santosh Baig"
"BLD-100212","2025-05-09","Late","3","Unpaid","Procurement","Santosh Baig"
"BLD-100212","2023-11-15","Late","3","Paid","Procurement","Santosh Baig"
"BLD-100212","2024-01-12","Other","8","Unpaid","Procurement","Santosh Baig"
"BLD-100212","2023-01-17","Unplanned","8","Unpaid","Procurement","Santosh Baig"
"BLD-100212","2025-01-25","Late","1","Paid","Procurement","Santosh Baig"
"BLD-100212","2024-09-09","Sick","8","Paid","Procurement","Santosh Baig"
"BLD-100212","2025-08-19","Late","2","Unpaid","Procurement","Santosh Baig"
"BLD-100212","2025-07-30","Sick","8","Paid","Procurement","Santosh Baig"
"BLD-100213","2023-06-30","Unplanned","8","Unpaid","R&D","Nadia Ahmed"
"BLD-100213","2024-09-05","Sick","8","Paid","R&D","Nadia Ahmed"
"BLD-100213","2023-12-03","Unplanned","8","Unpaid","R&D","Nadia Ahmed"
"BLD-100213","2024-10-01","Sick","8","Paid","R&D","Nadia Ahmed"
"BLD-100213","2023-02-15","Sick","8","Paid","R&D","Nadia Ahmed"
"BLD-100213","2025-05-05","Other","8","Paid","R&D","Nadia Ahmed"
"BLD-100213","2025-10-01","Sick","8","Paid","R&D","Nadia Ahmed"
"BLD-100213","2024-12-23","Unplanned","8","Unpaid","R&D","Nadia Ahmed"
"BLD-100213","2023-08-29","Unplanned","8","Paid","R&D","Nadia Ahmed"
"BLD-100213","2023-09-14","Sick","8","Paid","R&D","Nadia Ahmed"
"BLD-100214","2023-02-13","Unplanned","8","Paid","R&D","Kumar Islam"
"BLD-100214","2023-04-22","Sick","8","Paid","R&D","Kumar Islam"
"BLD-100214","2023-03-10","Sick","8","Paid","R&D","Kumar Islam"
"BLD-100214","2024-07-31","Unplanned","8","Paid","R&D","Kumar Islam"
"BLD-100214","2024-10-08","Other","8","Unpaid","R&D","Kumar Islam"
"BLD-100214","2024-07-03","Sick","8","Paid","R&D","Kumar Islam"
"BLD-100214","2023-05-18","Unplanned","8","Unpaid","R&D","Kumar Islam"
"BLD-100214","2024-07-03","Unplanned","8","Paid","R&D","Kumar Islam"
"BLD-100214","2024-02-06","Sick","8","Paid","R&D","Kumar Islam"
"BLD-100214","2024-12-03","Unplanned","8","Unpaid","R&D","Kumar Islam"
"BLD-100214","2025-02-24","Sick","8","Paid","R&D","Kumar Islam"
"BLD-100214","2025-03-25","Sick","8","Paid","R&D","Kumar Islam"
"BLD-100215","2023-07-11","Unplanned","8","Unpaid","Engineering & Maintenance","Ravi Youssef"
"BLD-100215","2024-08-27","Sick","8","Paid","Engineering & Maintenance","Ravi Youssef"
"BLD-100216","2024-02-26","Late","1","Unpaid","Marketing","Nadia Iqbal"
"BLD-100216","2023-01-25","Late","1","Unpaid","Marketing","Nadia Iqbal"
"BLD-100216","2024-09-19","Unplanned","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2023-07-01","Late","3","Unpaid","Marketing","Nadia Iqbal"
"BLD-100216","2025-01-05","Sick","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2024-04-30","Late","1","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2024-08-17","Sick","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2025-07-03","Unplanned","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2023-07-06","Sick","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2025-12-13","Late","1","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2025-03-26","Unplanned","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2023-03-22","Other","8","Unpaid","Marketing","Nadia Iqbal"
"BLD-100216","2023-12-17","Sick","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2024-03-19","Sick","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2024-10-29","Sick","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2023-02-11","Sick","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2024-06-27","Unplanned","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2023-04-23","Sick","8","Paid","Marketing","Nadia Iqbal"
"BLD-100216","2024-04-14","Sick","8","Paid","Marketing","Nadia Iqbal"
"BLD-100217","2024-06-10","Sick","8","Paid","Supply Chain & Logistics","Bikram Al-Kuwari"
"BLD-100217","2025-12-04","Late","3","Unpaid","Supply Chain & Logistics","Bikram Al-Kuwari"
"BLD-100218","2024-03-28","Unplanned","8","Paid","Finance","Krishna Kapoor"
"BLD-100218","2023-10-08","Sick","8","Paid","Finance","Krishna Kapoor"
"BLD-100218","2023-03-12","Sick","8","Paid","Finance","Krishna Kapoor"
"BLD-100218","2023-07-16","Unplanned","8","Unpaid","Finance","Krishna Kapoor"
"BLD-100219","2024-03-02","Late","1","Unpaid","Sales & Distribution","Yasmin Sharma"
"BLD-100219","2024-10-05","Unplanned","8","Unpaid","Sales & Distribution","Yasmin Sharma"
"BLD-100219","2025-08-17","Sick","8","Paid","Sales & Distribution","Yasmin Sharma"
"BLD-100219","2024-07-23","Unplanned","8","Unpaid","Sales & Distribution","Yasmin Sharma"
"BLD-100219","2023-08-01","Sick","8","Paid","Sales & Distribution","Yasmin Sharma"
"BLD-100220","2025-12-15","Unplanned","8","Unpaid","Sales & Distribution","Vikram El-Sayed"
"BLD-100220","2025-04-09","Sick","8","Paid","Sales & Distribution","Vikram El-Sayed"
"BLD-100220","2024-09-13","Other","8","Paid","Sales & Distribution","Vikram El-Sayed"
"BLD-100220","2025-03-12","Other","8","Paid","Sales & Distribution","Vikram El-Sayed"
"BLD-100220","2025-11-05","Sick","8","Paid","Sales & Distribution","Vikram El-Sayed"
"BLD-100220","2023-08-07","Late","2","Paid","Sales & Distribution","Vikram El-Sayed"
"BLD-100220","2024-08-31","Unplanned","8","Paid","Sales & Distribution","Vikram El-Sayed"
"BLD-100220","2024-11-25","Late","2","Unpaid","Sales & Distribution","Vikram El-Sayed"
"BLD-100220","2025-10-29","Unplanned","8","Unpaid","Sales & Distribution","Vikram El-Sayed"
"BLD-100220","2025-04-15","Sick","8","Paid","Sales & Distribution","Vikram El-Sayed"
"BLD-100220","2023-12-14","Sick","8","Paid","Sales & Distribution","Vikram El-Sayed"
"BLD-100221","2023-10-15","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100221","2025-11-15","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100221","2023-11-05","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100221","2025-12-02","Unplanned","8","Paid","Procurement","Ali Devi"
"BLD-100221","2024-01-16","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100221","2024-08-15","Late","1","Unpaid","Procurement","Ali Devi"
"BLD-100221","2025-04-17","Sick","8","Paid","Procurement","Ali Devi"
"BLD-100222","2023-12-26","Unplanned","8","Unpaid","Farm Operations","Ahmed Cruz"
"BLD-100222","2025-04-23","Sick","8","Paid","Farm Operations","Ahmed Cruz"
"BLD-100222","2024-04-24","Late","1","Paid","Farm Operations","Ahmed Cruz"
"BLD-100222","2025-03-24","Sick","8","Paid","Farm Operations","Ahmed Cruz"
"BLD-100223","2023-08-29","Unplanned","8","Unpaid","Procurement","Ali Al-Kuwari"
"BLD-100223","2024-05-18","Sick","8","Paid","Procurement","Ali Al-Kuwari"
"BLD-100223","2024-09-25","Sick","8","Paid","Procurement","Ali Al-Kuwari"
"BLD-100223","2023-09-03","Late","3","Paid","Procurement","Ali Al-Kuwari"
"BLD-100223","2024-02-26","Sick","8","Paid","Procurement","Ali Al-Kuwari"
"BLD-100223","2024-05-20","Unplanned","8","Unpaid","Procurement","Ali Al-Kuwari"
"BLD-100223","2024-06-07","Sick","8","Paid","Procurement","Ali Al-Kuwari"
"BLD-100223","2023-12-11","Late","3","Unpaid","Procurement","Ali Al-Kuwari"
"BLD-100223","2024-03-29","Late","2","Unpaid","Procurement","Ali Al-Kuwari"
"BLD-100224","2024-11-18","Late","2","Unpaid","People & Culture","Rina Rai"
"BLD-100224","2023-02-02","Sick","8","Paid","People & Culture","Rina Rai"
"BLD-100224","2023-03-23","Late","2","Unpaid","People & Culture","Rina Rai"
"BLD-100224","2025-07-22","Sick","8","Paid","People & Culture","Rina Rai"
"BLD-100224","2024-02-15","Late","3","Paid","People & Culture","Rina Rai"
"BLD-100224","2024-09-20","Other","8","Paid","People & Culture","Rina Rai"
"BLD-100224","2023-06-03","Unplanned","8","Unpaid","People & Culture","Rina Rai"
"BLD-100224","2024-07-03","Sick","8","Paid","People & Culture","Rina Rai"
"BLD-100224","2024-12-20","Unplanned","8","Paid","People & Culture","Rina Rai"
"BLD-100224","2024-09-10","Sick","8","Paid","People & Culture","Rina Rai"
"BLD-100224","2025-05-24","Unplanned","8","Unpaid","People & Culture","Rina Rai"
"BLD-100224","2025-10-02","Sick","8","Paid","People & Culture","Rina Rai"
"BLD-100224","2023-07-19","Late","2","Paid","People & Culture","Rina Rai"
"BLD-100224","2023-04-01","Unplanned","8","Unpaid","People & Culture","Rina Rai"
"BLD-100224","2023-08-13","Sick","8","Paid","People & Culture","Rina Rai"
"BLD-100224","2024-08-15","Other","8","Unpaid","People & Culture","Rina Rai"
"BLD-100224","2023-05-06","Sick","8","Paid","People & Culture","Rina Rai"
"BLD-100225","2024-04-20","Sick","8","Paid","Production","Anil Khan"
"BLD-100225","2025-03-17","Unplanned","8","Unpaid","Production","Anil Khan"
"BLD-100225","2023-06-10","Sick","8","Paid","Production","Anil Khan"
"BLD-100225","2023-06-25","Sick","8","Paid","Production","Anil Khan"
"BLD-100225","2023-06-29","Late","3","Unpaid","Production","Anil Khan"
"BLD-100226","2023-02-08","Unplanned","8","Unpaid","Finance","Manoj Abdullah"
"BLD-100228","2023-02-18","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2024-01-23","Unplanned","8","Unpaid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2023-01-31","Late","1","Unpaid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-10-09","Late","3","Unpaid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2023-06-10","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2024-10-20","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-06-07","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2024-12-22","Unplanned","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2024-07-09","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-06-28","Late","3","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2023-06-20","Late","1","Unpaid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-06-16","Other","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2023-09-24","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-06-25","Unplanned","8","Unpaid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2023-03-12","Unplanned","8","Unpaid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2023-01-07","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-11-15","Unplanned","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-10-18","Unplanned","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2023-05-27","Unplanned","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2023-03-11","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-04-03","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-03-21","Late","1","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-05-22","Unplanned","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2024-02-12","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2024-11-24","Late","3","Unpaid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2023-08-16","Sick","8","Paid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100228","2025-10-06","Unplanned","8","Unpaid","Corporate & Executive Office","Mona Al-Kuwari"
"BLD-100229","2023-08-18","Sick","8","Paid","Finance","Krishna Kapoor"
"BLD-100229","2025-10-20","Late","2","Unpaid","Finance","Krishna Kapoor"
"BLD-100230","2023-02-20","Unplanned","8","Paid","Quality Assurance & Food Safety","Omar Sharma"
"BLD-100231","2023-05-14","Sick","8","Paid","Engineering & Maintenance","Ravi Mansour"
"BLD-100231","2023-06-29","Sick","8","Paid","Engineering & Maintenance","Ravi Mansour"
"BLD-100231","2023-03-24","Unplanned","8","Paid","Engineering & Maintenance","Ravi Mansour"
"BLD-100231","2023-06-01","Late","2","Paid","Engineering & Maintenance","Ravi Mansour"
"BLD-100231","2023-01-11","Sick","8","Paid","Engineering & Maintenance","Ravi Mansour"
"BLD-100231","2023-02-24","Late","1","Paid","Engineering & Maintenance","Ravi Mansour"
"BLD-100232","2024-10-10","Sick","8","Paid","Sales & Distribution","Jose Mansour"
"BLD-100232","2024-01-27","Other","8","Paid","Sales & Distribution","Jose Mansour"
"BLD-100232","2023-05-01","Sick","8","Paid","Sales & Distribution","Jose Mansour"
"BLD-100232","2024-04-30","Unplanned","8","Unpaid","Sales & Distribution","Jose Mansour"
"BLD-100232","2023-06-09","Sick","8","Paid","Sales & Distribution","Jose Mansour"
